"ид_события","ид_канала_данных","дата","время","тревожное","значение_датчика"
4524688356,196784,"2026-08-01","10:42:13",false,"0.00"
4524688384,196730,"2026-08-01","10:42:14",false,"0.00"
3441377587,210643,"2026-08-01","10:42:14",false,Выключен
4524688387,196755,"2026-08-01","10:42:15",false,"0.01"
4524688394,196732,"2026-08-01","10:42:15",false,"0.01"
4524688413,196730,"2026-08-01","10:42:16",false,"0.01"
4524688418,196755,"2026-08-01","10:42:17",false,"0.00"
4524688447,196793,"2026-08-01","10:42:18",false,"0.00"
4524688448,196730,"2026-08-01","10:42:18",false,"0.00"
4524688440,196775,"2026-08-01","10:42:18",false,"0.00"
4524688496,196779,"2026-08-01","10:42:21",false,"0.01"
4524688513,196784,"2026-08-01","10:42:22",false,"0.01"
4524688510,196755,"2026-08-01","10:42:22",false,"0.01"
4524688526,196779,"2026-08-01","10:42:23",false,"0.00"
4524688541,196784,"2026-08-01","10:42:24",false,"0.00"
4524688553,196762,"2026-08-01","10:42:25",false,"0.00"
4524688564,196755,"2026-08-01","10:42:26",false,"0.00"
4524688566,196784,"2026-08-01","10:42:26",false,"0.01"
4524688569,196771,"2026-08-01","10:42:26",false,"0.01"
4524688589,196779,"2026-08-01","10:42:27",false,"0.01"
4524688577,196729,"2026-08-01","10:42:27",false,"0.01"
4524688595,196732,"2026-08-01","10:42:28",false,"0.00"
4524688594,196725,"2026-08-01","10:42:28",false,"0.02"
4524688612,196771,"2026-08-01","10:42:28",false,"0.00"
4524688651,196779,"2026-08-01","10:42:31",false,"0.00"
4524688655,196763,"2026-08-01","10:42:32",false,"0.00"
4524688691,196774,"2026-08-01","10:42:35",false,"0.01"
4524688745,196790,"2026-08-01","10:42:39",false,"0.01"
4524688765,196784,"2026-08-01","10:42:41",false,"0.00"
4524688772,196790,"2026-08-01","10:42:41",false,"0.00"
4524688768,196774,"2026-08-01","10:42:41",false,"0.00"
4524688771,196743,"2026-08-01","10:42:41",false,"0.01"
4524688800,196784,"2026-08-01","10:42:43",false,"0.01"
4524688807,196743,"2026-08-01","10:42:43",false,"0.00"
4524688814,196774,"2026-08-01","10:42:44",false,"0.01"
4524688840,196743,"2026-08-01","10:42:45",false,"0.01"
4524688834,196767,"2026-08-01","10:42:45",false,"0.01"
4524688839,196738,"2026-08-01","10:42:45",false,"0.01"
4524688866,196767,"2026-08-01","10:42:47",false,"0.00"
4524688883,196790,"2026-08-01","10:42:48",false,"0.01"
4524688934,196738,"2026-08-01","10:42:51",false,"0.00"
4524688953,196765,"2026-08-01","10:42:52",false,"0.01"
4524688956,196774,"2026-08-01","10:42:52",false,"0.00"
4524688994,196765,"2026-08-01","10:42:54",false,"0.00"
4524689000,196786,"2026-08-01","10:42:54",false,"0.01"
4524688991,196780,"2026-08-01","10:42:54",false,"0.01"
4524689044,196730,"2026-08-01","10:42:57",false,"0.01"
4524689041,196790,"2026-08-01","10:42:57",false,"0.00"
4524689043,196729,"2026-08-01","10:42:57",false,"0.00"
4524689040,196786,"2026-08-01","10:42:57",false,"0.00"
4524689089,196785,"2026-08-01","10:42:59",false,"0.00"
4524689097,196756,"2026-08-01","10:42:59",false,"0.00"
4524689124,196730,"2026-08-01","10:43:01",false,"0.00"
4524689133,196768,"2026-08-01","10:43:02",false,"0.01"
4524689137,196725,"2026-08-01","10:43:02",false,"0.00"
4524689135,196736,"2026-08-01","10:43:02",false,"0.01"
4524689165,196756,"2026-08-01","10:43:03",false,"0.01"
4524689157,196730,"2026-08-01","10:43:03",false,"0.01"
4524689175,196743,"2026-08-01","10:43:04",false,"0.00"
4524689172,196765,"2026-08-01","10:43:04",false,"0.01"
4524689208,196765,"2026-08-01","10:43:06",false,"0.00"
4524689206,196777,"2026-08-01","10:43:06",false,"0.01"
4524689212,196743,"2026-08-01","10:43:06",false,"0.01"
4524689233,196731,"2026-08-01","10:43:07",false,"0.00"
4524689232,196785,"2026-08-01","10:43:07",false,"0.01"
4524689237,196756,"2026-08-01","10:43:07",false,"0.00"
4524689257,196755,"2026-08-01","10:43:08",false,"0.01"
4524689289,196785,"2026-08-01","10:43:10",false,"0.00"
4524689306,196768,"2026-08-01","10:43:12",false,"0.00"
4524689311,196728,"2026-08-01","10:43:12",false,"0.01"
4524689313,196755,"2026-08-01","10:43:12",false,"0.00"
4524689327,196725,"2026-08-01","10:43:13",false,"0.01"
4524689328,196730,"2026-08-01","10:43:13",false,"0.00"
4524689387,196730,"2026-08-01","10:43:16",false,"0.01"
4524689385,196727,"2026-08-01","10:43:16",false,"0.01"
4524689433,196777,"2026-08-01","10:43:19",false,"0.00"
4524689442,196725,"2026-08-01","10:43:19",false,"0.00"
4524689434,196784,"2026-08-01","10:43:19",false,"0.00"
4524689424,196755,"2026-08-01","10:43:19",false,"0.01"
4524689460,196730,"2026-08-01","10:43:20",false,"0.00"
4524689463,196756,"2026-08-01","10:43:21",false,"0.01"
4524689472,196779,"2026-08-01","10:43:21",false,"0.01"
4524689492,196733,"2026-08-01","10:43:22",false,"0.01"
4524689491,196736,"2026-08-01","10:43:22",false,"0.00"
4524689508,196768,"2026-08-01","10:43:23",false,"0.01"
4524689503,196779,"2026-08-01","10:43:23",false,"0.00"
4524689499,196755,"2026-08-01","10:43:23",false,"0.00"
4524689545,196756,"2026-08-01","10:43:25",false,"0.02"
4524689544,196755,"2026-08-01","10:43:25",false,"0.01"
4524689582,196779,"2026-08-01","10:43:27",false,"0.01"
4524689565,196727,"2026-08-01","10:43:27",false,"0.00"
4524689570,196756,"2026-08-01","10:43:27",false,"0.01"
4524689599,196728,"2026-08-01","10:43:29",false,"0.00"
4524689604,196760,"2026-08-01","10:43:29",false,"0.01"
4524689636,196736,"2026-08-01","10:43:31",false,"0.01"
4524689662,196760,"2026-08-01","10:43:32",false,"0.00"
4524689684,196779,"2026-08-01","10:43:33",false,"0.00"
4524689689,196728,"2026-08-01","10:43:34",false,"0.01"
4524689694,196755,"2026-08-01","10:43:34",false,"0.00"
4524689701,196729,"2026-08-01","10:43:35",false,"0.01"
4524689702,196733,"2026-08-01","10:43:35",false,"0.02"
4524689723,196755,"2026-08-01","10:43:36",false,"0.01"
4524689724,196760,"2026-08-01","10:43:36",false,"0.01"
4524689732,196733,"2026-08-01","10:43:37",false,"0.03"
4524689750,196760,"2026-08-01","10:43:38",false,"0.00"
4524689746,196736,"2026-08-01","10:43:38",false,"0.00"
4524689759,196733,"2026-08-01","10:43:39",false,"0.01"
4524689777,196729,"2026-08-01","10:43:40",false,"0.00"
4524689770,196779,"2026-08-01","10:43:40",false,"0.01"
4524689774,196736,"2026-08-01","10:43:40",false,"0.01"
4524689775,196743,"2026-08-01","10:43:40",false,"0.00"
4524689783,196780,"2026-08-01","10:43:41",false,"0.00"
4524689789,196771,"2026-08-01","10:43:41",false,"0.01"
4524689803,196779,"2026-08-01","10:43:42",false,"0.00"
4524689808,196786,"2026-08-01","10:43:42",false,"0.01"
4524689811,196728,"2026-08-01","10:43:42",false,"0.00"
4524689810,196736,"2026-08-01","10:43:42",false,"0.00"
4524689815,196755,"2026-08-01","10:43:42",false,"0.00"
4524689847,196728,"2026-08-01","10:43:44",false,"0.01"
4524689846,196736,"2026-08-01","10:43:44",false,"0.01"
4524689862,196771,"2026-08-01","10:43:45",false,"0.00"
4524689882,196768,"2026-08-01","10:43:46",false,"0.00"
4524689881,196779,"2026-08-01","10:43:46",false,"0.01"
4524689899,196771,"2026-08-01","10:43:47",false,"0.01"
4524689906,196733,"2026-08-01","10:43:47",false,"0.02"
4524689905,196732,"2026-08-01","10:43:47",false,"0.01"
4524689898,196780,"2026-08-01","10:43:47",false,"0.01"
4524689925,196728,"2026-08-01","10:43:48",false,"0.00"
4524689911,196756,"2026-08-01","10:43:48",false,"0.00"
4524689933,196779,"2026-08-01","10:43:49",false,"0.00"
4524689940,196740,"2026-08-01","10:43:49",false,"0.01"
4524689941,196732,"2026-08-01","10:43:49",false,"0.02"
4524689954,196786,"2026-08-01","10:43:50",false,"0.00"
4524689955,196729,"2026-08-01","10:43:50",false,"0.01"
4524689976,196732,"2026-08-01","10:43:51",false,"0.01"
4524689975,196740,"2026-08-01","10:43:51",false,"0.00"
4524689997,196796,"2026-08-01","10:43:52",false,"0.05"
4524689989,196768,"2026-08-01","10:43:52",false,"0.01"
4524689995,196736,"2026-08-01","10:43:52",false,"0.00"
4524689996,196785,"2026-08-01","10:43:52",false,"0.01"
4524689998,196728,"2026-08-01","10:43:52",false,"0.01"
4524690010,196744,"2026-08-01","10:43:53",false,"0.01"
4524690002,196756,"2026-08-01","10:43:53",false,"0.01"
4524690032,196736,"2026-08-01","10:43:54",false,"0.01"
4524690038,196785,"2026-08-01","10:43:54",false,"0.00"
4524690051,196779,"2026-08-01","10:43:55",false,"0.01"
4524690054,196767,"2026-08-01","10:43:55",false,"0.01"
4524690056,196771,"2026-08-01","10:43:55",false,"0.00"
4524690046,196755,"2026-08-01","10:43:55",false,"0.01"
4524690068,196780,"2026-08-01","10:43:56",false,"0.00"
4524690072,196768,"2026-08-01","10:43:56",false,"0.00"
4524690086,196771,"2026-08-01","10:43:57",false,"0.01"
4524690085,196768,"2026-08-01","10:43:57",false,"0.01"
4524690092,196732,"2026-08-01","10:43:58",false,"0.02"
4524690106,196755,"2026-08-01","10:43:59",false,"0.00"
4524690099,196729,"2026-08-01","10:43:59",false,"0.00"
4524690098,196728,"2026-08-01","10:43:59",false,"0.00"
4524690135,196728,"2026-08-01","10:44:01",false,"0.01"
4524690148,196779,"2026-08-01","10:44:01",false,"0.00"
4524690134,196736,"2026-08-01","10:44:01",false,"0.00"
4524690140,196756,"2026-08-01","10:44:01",false,"0.00"
4524690150,196768,"2026-08-01","10:44:01",false,"0.00"
4524690160,196796,"2026-08-01","10:44:02",false,"0.04"
4524690154,196744,"2026-08-01","10:44:02",false,"0.00"
4524690184,196768,"2026-08-01","10:44:03",false,"0.01"
4524690174,196726,"2026-08-01","10:44:03",false,"0.01"
4524690214,196771,"2026-08-01","10:44:05",false,"0.00"
4524690201,196726,"2026-08-01","10:44:05",false,"0.00"
4524690216,196728,"2026-08-01","10:44:06",false,"0.00"
4524690219,196745,"2026-08-01","10:44:06",false,"0.01"
4524690235,196733,"2026-08-01","10:44:07",false,"0.01"
4524690248,196796,"2026-08-01","10:44:08",false,"0.05"
4524690262,196771,"2026-08-01","10:44:09",false,"0.01"
4524690267,196733,"2026-08-01","10:44:09",false,"0.02"
4524690281,196725,"2026-08-01","10:44:10",false,"0.01"
4524690289,196745,"2026-08-01","10:44:10",false,"0.00"
4524690279,196796,"2026-08-01","10:44:10",false,"0.04"
4524690276,196772,"2026-08-01","10:44:10",false,"0.01"
4524690330,196738,"2026-08-01","10:44:13",false,"0.01"
4524690332,196740,"2026-08-01","10:44:13",false,"0.01"
4524690338,196756,"2026-08-01","10:44:13",false,"0.01"
4524690341,196745,"2026-08-01","10:44:13",false,"0.01"
4524690349,196755,"2026-08-01","10:44:14",false,"0.01"
4524690343,196796,"2026-08-01","10:44:14",false,"0.05"
4524690345,196736,"2026-08-01","10:44:14",false,"0.01"
4524690366,196738,"2026-08-01","10:44:15",false,"0.00"
4524690368,196740,"2026-08-01","10:44:15",false,"0.00"
4524690374,196756,"2026-08-01","10:44:15",false,"0.00"
4524690381,196796,"2026-08-01","10:44:16",false,"0.04"
4524690419,196796,"2026-08-01","10:44:18",false,"0.05"
4524690421,196760,"2026-08-01","10:44:18",false,"0.01"
4524690418,196736,"2026-08-01","10:44:18",false,"0.00"
4524690433,196756,"2026-08-01","10:44:19",false,"0.01"
4524690429,196738,"2026-08-01","10:44:19",false,"0.01"
4524690436,196745,"2026-08-01","10:44:20",false,"0.00"
4524690445,196772,"2026-08-01","10:44:20",false,"0.00"
4524690465,196733,"2026-08-01","10:44:21",false,"0.00"
4524690463,196725,"2026-08-01","10:44:21",false,"0.00"
4524690503,196756,"2026-08-01","10:44:23",false,"0.00"
4524690496,196725,"2026-08-01","10:44:23",false,"0.01"
4524690535,196738,"2026-08-01","10:44:25",false,"0.00"
4524690540,196756,"2026-08-01","10:44:26",false,"0.01"
4524690547,196772,"2026-08-01","10:44:26",false,"0.01"
4524690565,196725,"2026-08-01","10:44:27",false,"0.00"
4524690558,196783,"2026-08-01","10:44:27",false,"0.01"
4524690575,196786,"2026-08-01","10:44:28",false,"0.01"
4524690574,196768,"2026-08-01","10:44:28",false,"0.00"
4524690596,196744,"2026-08-01","10:44:29",false,"0.01"
4524690590,196783,"2026-08-01","10:44:29",false,"0.00"
4524690607,196730,"2026-08-01","10:44:30",false,"0.01"
4524690605,196736,"2026-08-01","10:44:30",false,"0.01"
4524690603,196768,"2026-08-01","10:44:30",false,"0.01"
4524690627,196744,"2026-08-01","10:44:31",false,"0.00"
4524690613,196760,"2026-08-01","10:44:31",false,"0.00"
4524690611,196786,"2026-08-01","10:44:31",false,"0.00"
4524690659,196767,"2026-08-01","10:44:33",false,"0.02"
4524690643,196786,"2026-08-01","10:44:33",false,"0.01"
4524690663,196744,"2026-08-01","10:44:34",false,"0.01"
4524690690,196760,"2026-08-01","10:44:35",false,"0.01"
4524690703,196725,"2026-08-01","10:44:36",false,"0.01"
4524690702,196796,"2026-08-01","10:44:36",false,"0.04"
4524690735,196783,"2026-08-01","10:44:37",false,"0.01"
4524690725,196760,"2026-08-01","10:44:37",false,"0.00"
4524690720,196727,"2026-08-01","10:44:37",false,"0.01"
4524690737,196744,"2026-08-01","10:44:38",false,"0.00"
4524690759,196783,"2026-08-01","10:44:39",false,"0.00"
4524690765,196732,"2026-08-01","10:44:40",false,"0.00"
4524690776,196744,"2026-08-01","10:44:41",false,"0.01"
4524690794,196725,"2026-08-01","10:44:42",false,"0.00"
4524690808,196744,"2026-08-01","10:44:43",false,"0.00"
4524690837,196727,"2026-08-01","10:44:45",false,"0.00"
4524690852,196760,"2026-08-01","10:44:46",false,"0.01"
4524690860,196771,"2026-08-01","10:44:47",false,"0.00"
4524690894,196755,"2026-08-01","10:44:48",false,"0.00"
4524690877,196767,"2026-08-01","10:44:48",false,"0.03"
4524690907,196744,"2026-08-01","10:44:49",false,"0.01"
4524690901,196783,"2026-08-01","10:44:49",false,"0.01"
4524690921,196768,"2026-08-01","10:44:50",false,"0.00"
4524690920,196767,"2026-08-01","10:44:50",false,"0.02"
4524690936,196744,"2026-08-01","10:44:51",false,"0.00"
4524690998,196723,"2026-08-01","10:44:55",false,"0.01"
4524690990,196783,"2026-08-01","10:44:55",false,"0.00"
4524691026,196783,"2026-08-01","10:44:57",false,"0.01"
4524691019,196755,"2026-08-01","10:44:57",false,"0.01"
4524691057,196783,"2026-08-01","10:44:59",false,"0.00"
4524691069,196767,"2026-08-01","10:45:00",false,"0.00"
4524691074,196796,"2026-08-01","10:45:01",false,"0.05"
4524691089,196796,"2026-08-01","10:45:02",false,"0.04"
4524691107,196771,"2026-08-01","10:45:03",false,"0.01"
4524691101,196755,"2026-08-01","10:45:03",false,"0.02"
4524691098,196729,"2026-08-01","10:45:03",false,"0.01"
4524691117,196745,"2026-08-01","10:45:04",false,"0.01"
4524691143,196771,"2026-08-01","10:45:05",false,"0.00"
4524691134,196755,"2026-08-01","10:45:05",false,"0.07"
4524691147,196723,"2026-08-01","10:45:06",false,"0.00"
4524691178,196771,"2026-08-01","10:45:07",false,"0.01"
4524691164,196729,"2026-08-01","10:45:07",false,"0.00"
4524691185,196796,"2026-08-01","10:45:08",false,"0.05"
4524691183,196789,"2026-08-01","10:45:08",false,"0.01"
4524691207,196755,"2026-08-01","10:45:09",false,"0.06"
4524691199,196729,"2026-08-01","10:45:09",false,"0.01"
4524691197,196736,"2026-08-01","10:45:09",false,"0.00"
4524691222,196796,"2026-08-01","10:45:10",false,"0.04"
4524691240,196755,"2026-08-01","10:45:11",false,"0.05"
4524691236,196786,"2026-08-01","10:45:11",false,"0.00"
4524691261,196744,"2026-08-01","10:45:12",false,"0.01"
4524691259,196789,"2026-08-01","10:45:12",false,"0.00"
4524691271,196772,"2026-08-01","10:45:13",false,"0.00"
4524691306,196755,"2026-08-01","10:45:14",false,"0.04"
4524691304,196725,"2026-08-01","10:45:14",false,"0.01"
4524691301,196796,"2026-08-01","10:45:14",false,"0.05"
4524691295,196771,"2026-08-01","10:45:14",false,"0.00"
4524691319,196744,"2026-08-01","10:45:15",false,"0.00"
4524691349,196755,"2026-08-01","10:45:16",false,"0.03"
4524691345,196796,"2026-08-01","10:45:16",false,"0.04"
4524691368,196751,"2026-08-01","10:45:17",false,"0.01"
4524691382,196755,"2026-08-01","10:45:18",false,"0.00"
4524691378,196725,"2026-08-01","10:45:18",false,"0.00"
4524691371,196777,"2026-08-01","10:45:18",false,"0.01"
4524691406,196751,"2026-08-01","10:45:19",false,"0.00"
4524691404,196756,"2026-08-01","10:45:19",false,"0.00"
4524691394,196738,"2026-08-01","10:45:19",false,"0.01"
4524691393,196793,"2026-08-01","10:45:19",false,"0.01"
4524691392,196785,"2026-08-01","10:45:19",false,"0.01"
4524691415,196789,"2026-08-01","10:45:20",false,"0.01"
4524691435,196729,"2026-08-01","10:45:21",false,"0.00"
4524691434,196723,"2026-08-01","10:45:21",false,"0.01"
4524691430,196738,"2026-08-01","10:45:21",false,"0.00"
4524691429,196793,"2026-08-01","10:45:21",false,"0.00"
4524691464,196755,"2026-08-01","10:45:22",false,"0.02"
4524691463,196789,"2026-08-01","10:45:22",false,"0.00"
4524691459,196729,"2026-08-01","10:45:22",false,"0.01"
4524691448,196751,"2026-08-01","10:45:22",false,"0.01"
4524691481,196793,"2026-08-01","10:45:23",false,"0.01"
4524691474,196771,"2026-08-01","10:45:23",false,"0.01"
4524691469,196751,"2026-08-01","10:45:23",false,"0.00"
4524691500,196736,"2026-08-01","10:45:24",false,"0.01"
4524691498,196789,"2026-08-01","10:45:24",false,"0.01"
4524691528,196723,"2026-08-01","10:45:25",false,"0.00"
4524691507,196751,"2026-08-01","10:45:25",false,"0.01"
4524691558,196725,"2026-08-01","10:45:26",false,"0.01"
4524691540,196745,"2026-08-01","10:45:26",false,"0.00"
4524691566,196777,"2026-08-01","10:45:27",false,"0.00"
4524691561,196755,"2026-08-01","10:45:27",false,"0.03"
4524691594,196729,"2026-08-01","10:45:28",false,"0.00"
4524691618,196730,"2026-08-01","10:45:29",false,"0.00"
4524691596,196755,"2026-08-01","10:45:29",false,"0.04"
4524691637,196730,"2026-08-01","10:45:30",false,"0.01"
4524691636,196729,"2026-08-01","10:45:30",false,"0.01"
4524691651,196779,"2026-08-01","10:45:31",false,"0.01"
4524691649,196777,"2026-08-01","10:45:31",false,"0.01"
4524691645,196751,"2026-08-01","10:45:31",false,"0.00"
4524691641,196762,"2026-08-01","10:45:31",false,"0.01"
4524691684,196789,"2026-08-01","10:45:33",false,"0.00"
4524691671,196760,"2026-08-01","10:45:33",false,"0.00"
4524691701,196785,"2026-08-01","10:45:34",false,"0.02"
4524691738,196760,"2026-08-01","10:45:37",false,"0.01"
4524691732,196730,"2026-08-01","10:45:37",false,"0.00"
4524691746,196796,"2026-08-01","10:45:38",false,"0.05"
4524691761,196771,"2026-08-01","10:45:39",false,"0.00"
4524691758,196760,"2026-08-01","10:45:39",false,"0.00"
4524691750,196793,"2026-08-01","10:45:39",false,"0.00"
4524691797,196771,"2026-08-01","10:45:42",false,"0.01"
4524691814,196790,"2026-08-01","10:45:43",false,"0.01"
4524691813,196785,"2026-08-01","10:45:43",false,"0.03"
4524691828,196779,"2026-08-01","10:45:44",false,"0.00"
4524691852,196790,"2026-08-01","10:45:45",false,"0.00"
4524691851,196785,"2026-08-01","10:45:45",false,"0.02"
4524691881,196755,"2026-08-01","10:45:46",false,"0.03"
4524691872,196796,"2026-08-01","10:45:46",false,"0.04"
4524691892,196790,"2026-08-01","10:45:47",false,"0.01"
4524691890,196728,"2026-08-01","10:45:47",false,"0.01"
4524691920,196725,"2026-08-01","10:45:48",false,"0.00"
4524691939,196762,"2026-08-01","10:45:49",false,"0.03"
4524691972,196762,"2026-08-01","10:45:51",false,"0.02"
4524692004,196762,"2026-08-01","10:45:53",false,"0.01"
4524691993,196771,"2026-08-01","10:45:53",false,"0.00"
4524692041,196762,"2026-08-01","10:45:56",false,"0.00"
4524692067,196723,"2026-08-01","10:45:57",false,"0.01"
